Loss,Validation Loss,Accuracy,Validation Accuracy
0.15113578736782074,0.16686974465847015,0.9390388131141663,0.9328594207763672
0.1463121771812439,0.16733330488204956,0.9395654797554016,0.930489718914032
0.15367451310157776,0.16846412420272827,0.9394338130950928,0.9316745400428772
0.14696018397808075,0.166819766163826,0.9403554797172546,0.930489718914032
0.14563697576522827,0.16690419614315033,0.9414088129997253,0.9320695400238037
0.1520448923110962,0.16710202395915985,0.9427254796028137,0.9320695400238037
0.1503962278366089,0.16627341508865356,0.9402238130569458,0.9320695400238037
0.14800386130809784,0.16723471879959106,0.94088214635849,0.9324644804000854
0.15247957408428192,0.16709502041339874,0.9368005394935608,0.9312795996665955
0.15036773681640625,0.16580228507518768,0.9404871463775635,0.9332543611526489
0.1510499119758606,0.1657436639070511,0.9399604797363281,0.9320695400238037
0.14483612775802612,0.16489672660827637,0.9445688128471375,0.9328594207763672
0.14762131869792938,0.163899227976799,0.9406188130378723,0.9344391822814941
0.14608438313007355,0.1635860949754715,0.9427254796028137,0.9340442419052124
0.14506398141384125,0.1646818369626999,0.940092146396637,0.9348341226577759
0.14626851677894592,0.16484718024730682,0.9412771463394165,0.9340442419052124
0.15060047805309296,0.164765402674675,0.9415404796600342,0.9348341226577759
0.14718171954154968,0.16543398797512054,0.9429888129234314,0.9320695400238037
0.1455916315317154,0.1661691963672638,0.9440421462059021,0.9348341226577759
0.1462716907262802,0.1653245985507965,0.9407504796981812,0.9348341226577759
0.1458396315574646,0.1654018610715866,0.9418038129806519,0.9324644804000854
0.14345674216747284,0.16656243801116943,0.9441738128662109,0.9336493015289307
0.14553366601467133,0.16487611830234528,0.9406188130378723,0.9308846592903137
0.14354561269283295,0.16556532680988312,0.9439104795455933,0.9320695400238037
0.14549019932746887,0.1652655005455017,0.9419354796409607,0.9332543611526489
0.14862856268882751,0.16615034639835358,0.9423304796218872,0.9332543611526489
0.14174476265907288,0.16506299376487732,0.9431204795837402,0.9336493015289307
0.146301731467247,0.16599655151367188,0.9423304796218872,0.9340442419052124
0.14813527464866638,0.16542990505695343,0.9427254796028137,0.9344391822814941
0.14644385874271393,0.16528016328811646,0.9439104795455933,0.9344391822814941
