Loss,Validation Loss,Accuracy,Validation Accuracy
0.16295647621154785,0.17284142971038818,0.9433838129043579,0.9372037649154663
0.16232837736606598,0.17444424331188202,0.9393021464347839,0.9360189437866211
0.1672888845205307,0.17128856480121613,0.9402238130569458,0.9344391822814941
0.1627325713634491,0.17258906364440918,0.9423304796218872,0.9368088245391846
0.16414783895015717,0.17173795402050018,0.9404871463775635,0.9368088245391846
0.16650858521461487,0.1719595491886139,0.9378538727760315,0.9372037649154663
0.16955426335334778,0.17246992886066437,0.938248872756958,0.9372037649154663
0.16602250933647156,0.17106835544109344,0.9412771463394165,0.9368088245391846
0.1625833362340927,0.1725602000951767,0.9383805394172668,0.9352290630340576
0.16413801908493042,0.1708897203207016,0.9423304796218872,0.9344391822814941
0.16112931072711945,0.1710415780544281,0.9415404796600342,0.9368088245391846
0.16381806135177612,0.17321816086769104,0.9411454796791077,0.9372037649154663
0.16775482892990112,0.1691482812166214,0.9411454796791077,0.9368088245391846
0.16223734617233276,0.16934417188167572,0.9407504796981812,0.9379937052726746
0.1630999892950058,0.16946925222873688,0.9421988129615784,0.9399684071540833
0.16007332503795624,0.17252491414546967,0.9403554797172546,0.9340442419052124
0.15919773280620575,0.17003902792930603,0.9440421462059021,0.9372037649154663
0.16456164419651031,0.1752929985523224,0.9411454796791077,0.9348341226577759
0.16179795563220978,0.17235878109931946,0.9398288130760193,0.9328594207763672
0.16651038825511932,0.17493750154972076,0.9394338130950928,0.9336493015289307
0.16294807195663452,0.17359070479869843,0.9420671463012695,0.9328594207763672
0.15897946059703827,0.17338544130325317,0.9439104795455933,0.9352290630340576
